사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자,빈값,,,,,,
20211025,2호선,구의(광진구청),22754,22522,20211028,,,,,,,
20211025,2호선,강변(동서울터미널),29405,28479,20211028,,,,,,,
20211025,2호선,잠실나루,14482,14231,20211028,,,,,,,
20211025,2호선,잠실(송파구청),61944,61990,20211028,,,,,,,
20211025,2호선,잠실새내,20092,19893,20211028,,,,,,,
20211025,2호선,종합운동장,8597,9273,20211028,,,,,,,
20211025,2호선,삼성(무역센터),48055,48750,20211028,,,,,,,
20211025,2호선,선릉,56216,50135,20211028,,,,,,,
20211025,2호선,역삼,51229,56871,20211028,,,,,,,
20211025,2호선,강남,77152,75743,20211028,,,,,,,
20211025,2호선,교대(법원.검찰청),33273,37474,20211028,,,,,,,
20211025,2호선,서초,21287,20715,20211028,,,,,,,
20211025,2호선,방배,16949,17684,20211028,,,,,,,
20211025,2호선,사당,34384,37564,20211028,,,,,,,
20211025,2호선,낙성대(강감찬),26148,25818,20211028,,,,,,,
20211025,2호선,서울대입구(관악구청),45706,45121,20211028,,,,,,,
20211025,2호선,봉천,23541,21974,20211028,,,,,,,
20211025,2호선,신림,60575,58984,20211028,,,,,,,
20211025,2호선,신대방,25892,25383,20211028,,,,,,,
20211025,2호선,구로디지털단지,59164,59807,20211028,,,,,,,
20211025,2호선,대림(구로구청),23992,24582,20211028,,,,,,,
20211025,2호선,신도림,45618,44189,20211028,,,,,,,
20211025,2호선,문래,21014,21595,20211028,,,,,,,
20211025,2호선,영등포구청,23020,23135,20211028,,,,,,,
20211025,2호선,당산,18018,21168,20211028,,,,,,,
20211025,2호선,합정,28013,29123,20211028,,,,,,,
20211025,2호선,홍대입구,44334,45537,20211028,,,,,,,
20211025,2호선,신촌,29088,30000,20211028,,,,,,,
20211025,2호선,이대,11932,12681,20211028,,,,,,,
20211025,2호선,아현,10180,9868,20211028,,,,,,,
20211025,2호선,충정로(경기대입구),9738,10267,20211028,,,,,,,
20211025,2호선,용답,2653,2611,20211028,,,,,,,
20211025,2호선,신답,1590,1852,20211028,,,,,,,
20211025,2호선,신설동,3037,3071,20211028,,,,,,,
20211025,2호선,도림천,1328,1435,20211028,,,,,,,
20211025,2호선,양천구청,6757,7161,20211028,,,,,,,
20211025,2호선,신정네거리,10246,10616,20211028,,,,,,,
20211025,2호선,용두(동대문구청),2249,2308,20211028,,,,,,,
20211026,2호선,용두(동대문구청),2322,2381,20211029,,,,,,,
20211026,2호선,신정네거리,10330,10623,20211029,,,,,,,
20211026,2호선,양천구청,6954,7240,20211029,,,,,,,
20211026,2호선,도림천,1328,1399,20211029,,,,,,,
20211026,2호선,신설동,2958,2975,20211029,,,,,,,
20211026,2호선,신답,1606,1858,20211029,,,,,,,
20211026,2호선,용답,2698,2667,20211029,,,,,,,
20211026,2호선,충정로(경기대입구),9972,10420,20211029,,,,,,,
20211026,2호선,아현,10646,10259,20211029,,,,,,,
20211026,2호선,이대,12681,13435,20211029,,,,,,,
20211026,2호선,신촌,30281,31048,20211029,,,,,,,
20211026,2호선,홍대입구,46260,47808,20211029,,,,,,,
20211026,2호선,합정,29637,30796,20211029,,,,,,,
20211026,2호선,당산,18826,21916,20211029,,,,,,,
20211026,2호선,영등포구청,23111,23482,20211029,,,,,,,
20211026,2호선,문래,21590,21940,20211029,,,,,,,
20211026,2호선,신도림,46508,45588,20211029,,,,,,,
20211026,2호선,대림(구로구청),24143,24839,20211029,,,,,,,
20211026,2호선,구로디지털단지,60294,60546,20211029,,,,,,,
20211026,2호선,신대방,26203,25727,20211029,,,,,,,
20211026,2호선,신림,61755,60271,20211029,,,,,,,
20211026,2호선,봉천,24054,22334,20211029,,,,,,,
20211026,2호선,서울대입구(관악구청),46965,45948,20211029,,,,,,,
20211026,2호선,낙성대(강감찬),27112,26445,20211029,,,,,,,
20211026,2호선,사당,36308,39046,20211029,,,,,,,
20211026,2호선,방배,17832,18720,20211029,,,,,,,
20211026,2호선,서초,22151,21925,20211029,,,,,,,
20211026,2호선,교대(법원.검찰청),34539,39068,20211029,,,,,,,
20211026,2호선,강남,79681,78083,20211029,,,,,,,
20211026,2호선,역삼,52211,58130,20211029,,,,,,,
20211026,2호선,선릉,57546,51159,20211029,,,,,,,
20211026,2호선,삼성(무역센터),50283,51408,20211029,,,,,,,
20211026,2호선,종합운동장,8922,9472,20211029,,,,,,,
20211026,2호선,잠실새내,20627,20516,20211029,,,,,,,
20211026,2호선,잠실(송파구청),65101,64937,20211029,,,,,,,
20211026,2호선,잠실나루,15145,14902,20211029,,,,,,,
20211026,2호선,강변(동서울터미널),28676,27602,20211029,,,,,,,
20211026,2호선,구의(광진구청),23532,23221,20211029,,,,,,,
20211026,2호선,건대입구,32060,34479,20211029,,,,,,,
20211026,2호선,성수,36224,39465,20211029,,,,,,,
20211026,2호선,뚝섬,21576,23110,20211029,,,,,,,
20211026,2호선,한양대,8613,9360,20211029,,,,,,,
20211026,2호선,왕십리(성동구청),15554,12419,20211029,,,,,,,
20211026,2호선,상왕십리,14101,13723,20211029,,,,,,,
20211026,2호선,신당,13557,14263,20211029,,,,,,,
20211026,2호선,동대문역사문화공원(DDP),11371,12774,20211029,,,,,,,
20211026,2호선,을지로4가,13211,13198,20211029,,,,,,,
20211026,2호선,을지로3가,21530,21298,20211029,,,,,,,
20211026,2호선,을지로입구,37472,38632,20211029,,,,,,,
20211026,2호선,시청,23258,22495,20211029,,,,,,,
20211027,2호선,용두(동대문구청),2312,2410,20211030,,,,,,,
20211027,2호선,신정네거리,10466,10803,20211030,,,,,,,
20211027,2호선,양천구청,6857,7234,20211030,,,,,,,
20211027,2호선,도림천,1343,1404,20211030,,,,,,,
20211027,2호선,신설동,3124,3109,20211030,,,,,,,
20211027,2호선,신답,1652,1921,20211030,,,,,,,
20211027,2호선,용답,2885,2836,20211030,,,,,,,
20211027,2호선,충정로(경기대입구),9845,10502,20211030,,,,,,,
20211027,2호선,아현,10745,10270,20211030,,,,,,,
20211027,2호선,이대,12946,13682,20211030,,,,,,,
20211027,2호선,신촌,30878,31609,20211030,,,,,,,
20211027,2호선,홍대입구,48439,50054,20211030,,,,,,,
20211027,2호선,합정,30723,31825,20211030,,,,,,,
20211027,2호선,당산,19202,22267,20211030,,,,,,,
20211027,2호선,영등포구청,23415,23706,20211030,,,,,,,
20211027,2호선,문래,21675,21960,20211030,,,,,,,
20211027,2호선,신도림,48444,47704,20211030,,,,,,,
20211027,2호선,대림(구로구청),24145,24780,20211030,,,,,,,
20211027,2호선,구로디지털단지,61083,61771,20211030,,,,,,,
20211027,2호선,신대방,26361,25968,20211030,,,,,,,
20211027,2호선,신림,62118,60979,20211030,,,,,,,
20211027,2호선,봉천,24166,22332,20211030,,,,,,,
20211027,2호선,서울대입구(관악구청),47712,46749,20211030,,,,,,,
20211027,2호선,낙성대(강감찬),27292,26588,20211030,,,,,,,
20211027,2호선,사당,36672,39743,20211030,,,,,,,
20211027,2호선,방배,17724,18628,20211030,,,,,,,
20211027,2호선,서초,22600,21936,20211030,,,,,,,
20211027,2호선,교대(법원.검찰청),34873,39386,20211030,,,,,,,
20211027,2호선,강남,80813,78662,20211030,,,,,,,
20211027,2호선,역삼,52323,58335,20211030,,,,,,,
20211027,2호선,선릉,58288,51608,20211030,,,,,,,
20211027,2호선,삼성(무역센터),52843,53380,20211030,,,,,,,
20211027,2호선,종합운동장,7166,7852,20211030,,,,,,,
20211027,2호선,잠실새내,20772,20608,20211030,,,,,,,
20211027,2호선,잠실(송파구청),66935,66607,20211030,,,,,,,
20211027,2호선,잠실나루,15053,14779,20211030,,,,,,,
20211027,2호선,강변(동서울터미널),29633,28761,20211030,,,,,,,
20211027,2호선,구의(광진구청),23680,23457,20211030,,,,,,,
20211027,2호선,건대입구,33454,35422,20211030,,,,,,,
20211027,2호선,성수,37324,40240,20211030,,,,,,,
20211027,2호선,뚝섬,22064,23831,20211030,,,,,,,
20211027,2호선,한양대,8411,9079,20211030,,,,,,,
20211027,2호선,왕십리(성동구청),15702,12891,20211030,,,,,,,
20211027,2호선,상왕십리,14193,13784,20211030,,,,,,,
20211027,2호선,신당,13940,14455,20211030,,,,,,,
20211027,2호선,동대문역사문화공원(DDP),11976,13384,20211030,,,,,,,
20211027,2호선,을지로4가,13191,13151,20211030,,,,,,,
20211027,2호선,을지로3가,22020,21894,20211030,,,,,,,
20211027,2호선,을지로입구,38121,39067,20211030,,,,,,,
20211027,2호선,시청,23325,22479,20211030,,,,,,,
20211028,2호선,용두(동대문구청),2453,2491,20211031,,,,,,,
20211028,2호선,신정네거리,10262,10655,20211031,,,,,,,
20211028,2호선,양천구청,6851,7280,20211031,,,,,,,
20211028,2호선,도림천,1327,1423,20211031,,,,,,,
20211028,2호선,신설동,3099,3090,20211031,,,,,,,
20211028,2호선,신답,1658,1857,20211031,,,,,,,
20211028,2호선,용답,2886,2839,20211031,,,,,,,
20211028,2호선,충정로(경기대입구),9746,10247,20211031,,,,,,,
20211028,2호선,아현,10811,10325,20211031,,,,,,,
20211028,2호선,이대,12714,13435,20211031,,,,,,,
20211028,2호선,신촌,30911,31476,20211031,,,,,,,
20211028,2호선,홍대입구,49901,51649,20211031,,,,,,,
20211028,2호선,합정,30516,31908,20211031,,,,,,,
20211028,2호선,당산,18866,22192,20211031,,,,,,,
20211028,2호선,영등포구청,22919,23294,20211031,,,,,,,
20211028,2호선,문래,21651,22018,20211031,,,,,,,
20211028,2호선,신도림,47900,47327,20211031,,,,,,,
20211028,2호선,대림(구로구청),24000,24596,20211031,,,,,,,
20211028,2호선,구로디지털단지,59806,59719,20211031,,,,,,,
20211028,2호선,신대방,26370,26148,20211031,,,,,,,
20211028,2호선,신림,62759,60426,20211031,,,,,,,
20211028,2호선,봉천,23803,22171,20211031,,,,,,,
20211028,2호선,서울대입구(관악구청),47268,46280,20211031,,,,,,,
20211028,2호선,낙성대(강감찬),27339,26432,20211031,,,,,,,
20211028,2호선,사당,36390,40219,20211031,,,,,,,
20211028,2호선,방배,17578,18649,20211031,,,,,,,
20211028,2호선,서초,21348,20975,20211031,,,,,,,
20211028,2호선,교대(법원.검찰청),34705,39343,20211031,,,,,,,
20211028,2호선,강남,80330,78605,20211031,,,,,,,
20211028,2호선,역삼,51291,57350,20211031,,,,,,,
20211028,2호선,선릉,56521,50533,20211031,,,,,,,
20211028,2호선,삼성(무역센터),52885,53535,20211031,,,,,,,
20211028,2호선,종합운동장,7121,7670,20211031,,,,,,,
20211028,2호선,잠실새내,20783,20615,20211031,,,,,,,
20211028,2호선,잠실(송파구청),68077,67312,20211031,,,,,,,
20211028,2호선,잠실나루,14949,14616,20211031,,,,,,,
20211028,2호선,강변(동서울터미널),30067,28823,20211031,,,,,,,
20211028,2호선,구의(광진구청),23515,23074,20211031,,,,,,,
20211028,2호선,건대입구,32998,35225,20211031,,,,,,,
20211028,2호선,성수,36449,39562,20211031,,,,,,,
20211028,2호선,뚝섬,21877,23729,20211031,,,,,,,
20211028,2호선,한양대,7937,8583,20211031,,,,,,,
20211028,2호선,왕십리(성동구청),15729,12693,20211031,,,,,,,
20211028,2호선,상왕십리,14244,13952,20211031,,,,,,,
20211028,2호선,신당,13650,14209,20211031,,,,,,,
20211028,2호선,동대문역사문화공원(DDP),11437,12833,20211031,,,,,,,
20211028,2호선,을지로4가,13153,13487,20211031,,,,,,,
20211028,2호선,을지로3가,21870,21507,20211031,,,,,,,
20211028,2호선,을지로입구,37533,38606,20211031,,,,,,,
20211028,2호선,시청,22938,21974,20211031,,,,,,,
20211029,2호선,용두(동대문구청),2407,2459,20211101,,,,,,,
20211029,2호선,신정네거리,10574,11073,20211101,,,,,,,
20211029,2호선,양천구청,6888,7316,20211101,,,,,,,
20211029,2호선,도림천,1337,1396,20211101,,,,,,,
20211029,2호선,신설동,3150,3121,20211101,,,,,,,
20211029,2호선,신답,1692,1928,20211101,,,,,,,
20211029,2호선,용답,2964,2847,20211101,,,,,,,
20211029,2호선,충정로(경기대입구),9896,10230,20211101,,,,,,,
20211029,2호선,아현,10852,10353,20211101,,,,,,,
20211029,2호선,이대,13676,14307,20211101,,,,,,,
20211029,2호선,신촌,33404,34228,20211101,,,,,,,
20211029,2호선,홍대입구,56048,59757,20211101,,,,,,,
20211029,2호선,합정,32620,34669,20211101,,,,,,,
20211029,2호선,당산,19353,22518,20211101,,,,,,,
20211029,2호선,영등포구청,22986,23277,20211101,,,,,,,
20211029,2호선,문래,21564,22265,20211101,,,,,,,
20211029,2호선,신도림,49294,49022,20211101,,,,,,,
20211029,2호선,대림(구로구청),23836,24740,20211101,,,,,,,
20211029,2호선,구로디지털단지,59428,59110,20211101,,,,,,,
20211029,2호선,신대방,26679,25671,20211101,,,,,,,
20211029,2호선,신림,63729,62028,20211101,,,,,,,
20211029,2호선,봉천,23830,21475,20211101,,,,,,,
20211029,2호선,서울대입구(관악구청),49251,47827,20211101,,,,,,,
20211029,2호선,낙성대(강감찬),28288,26205,20211101,,,,,,,
20211029,2호선,사당,38558,42070,20211101,,,,,,,
20211029,2호선,방배,17333,18099,20211101,,,,,,,
20211029,2호선,서초,21465,20480,20211101,,,,,,,
20211029,2호선,교대(법원.검찰청),34578,39091,20211101,,,,,,,
20211029,2호선,강남,84655,84011,20211101,,,,,,,
20211029,2호선,역삼,48836,54168,20211101,,,,,,,
20211029,2호선,선릉,55740,49507,20211101,,,,,,,
20211029,2호선,삼성(무역센터),51858,52454,20211101,,,,,,,
20211029,2호선,종합운동장,7489,8020,20211101,,,,,,,
20211029,2호선,잠실새내,21927,22036,20211101,,,,,,,
20211029,2호선,잠실(송파구청),71828,71850,20211101,,,,,,,
20211029,2호선,잠실나루,15069,14664,20211101,,,,,,,
20211029,2호선,강변(동서울터미널),32884,32979,20211101,,,,,,,
20211029,2호선,구의(광진구청),23977,23413,20211101,,,,,,,
20211029,2호선,건대입구,36316,39377,20211101,,,,,,,
20211029,2호선,성수,37207,40737,20211101,,,,,,,
20211029,2호선,뚝섬,22110,23912,20211101,,,,,,,
20211029,2호선,한양대,7806,8315,20211101,,,,,,,
20211029,2호선,왕십리(성동구청),16671,13862,20211101,,,,,,,
20211029,2호선,상왕십리,14680,14156,20211101,,,,,,,
20211029,2호선,신당,14239,14910,20211101,,,,,,,
20211029,2호선,동대문역사문화공원(DDP),12105,13987,20211101,,,,,,,
20211029,2호선,을지로4가,13250,13340,20211101,,,,,,,
20211029,2호선,을지로3가,22150,22291,20211101,,,,,,,
20211029,2호선,을지로입구,37845,38584,20211101,,,,,,,
20211029,2호선,시청,23204,22716,20211101,,,,,,,
20211030,2호선,용두(동대문구청),1709,1687,20211102,,,,,,,
20211030,2호선,신정네거리,7912,7843,20211102,,,,,,,
20211030,2호선,양천구청,4876,4991,20211102,,,,,,,
20211030,2호선,도림천,802,850,20211102,,,,,,,
20211030,2호선,신설동,3154,3076,20211102,,,,,,,
20211030,2호선,신답,1058,1037,20211102,,,,,,,
20211030,2호선,용답,2234,2113,20211102,,,,,,,
20211030,2호선,충정로(경기대입구),5580,5976,20211102,,,,,,,
20211030,2호선,아현,7585,7005,20211102,,,,,,,
20211030,2호선,이대,10835,11249,20211102,,,,,,,
20211030,2호선,신촌,29423,30064,20211102,,,,,,,
20211030,2호선,홍대입구,64173,69749,20211102,,,,,,,
20211030,2호선,합정,28921,30678,20211102,,,,,,,
20211030,2호선,당산,13345,14683,20211102,,,,,,,
20211030,2호선,영등포구청,12872,13259,20211102,,,,,,,
20211030,2호선,문래,12229,12832,20211102,,,,,,,
20211030,2호선,신도림,41644,42476,20211102,,,,,,,
20211030,2호선,대림(구로구청),18124,19240,20211102,,,,,,,
20211030,2호선,구로디지털단지,34238,33771,20211102,,,,,,,
20211030,2호선,신대방,20181,19150,20211102,,,,,,,
20211030,2호선,신림,50615,47831,20211102,,,,,,,
20211030,2호선,봉천,17015,15610,20211102,,,,,,,
20211030,2호선,서울대입구(관악구청),38219,37105,20211102,,,,,,,
20211030,2호선,낙성대(강감찬),22126,20194,20211102,,,,,,,
20211030,2호선,사당,30865,34375,20211102,,,,,,,
20211030,2호선,방배,9827,10201,20211102,,,,,,,
20211030,2호선,서초,10500,8917,20211102,,,,,,,
20211030,2호선,교대(법원.검찰청),16670,18591,20211102,,,,,,,
20211030,2호선,강남,60381,60378,20211102,,,,,,,
20211030,2호선,역삼,18240,19980,20211102,,,,,,,
20211030,2호선,선릉,24150,21361,20211102,,,,,,,
20211030,2호선,삼성(무역센터),27052,27617,20211102,,,,,,,
20211030,2호선,종합운동장,5083,5528,20211102,,,,,,,
20211030,2호선,잠실새내,16710,17027,20211102,,,,,,,
20211030,2호선,잠실(송파구청),69975,66688,20211102,,,,,,,
20211030,2호선,잠실나루,7924,7775,20211102,,,,,,,
20211030,2호선,강변(동서울터미널),27869,28422,20211102,,,,,,,
20211030,2호선,구의(광진구청),16157,15609,20211102,,,,,,,
20211030,2호선,건대입구,35191,37688,20211102,,,,,,,
20211030,2호선,성수,19963,22146,20211102,,,,,,,
20211030,2호선,뚝섬,15416,15385,20211102,,,,,,,
20211030,2호선,한양대,4305,4374,20211102,,,,,,,
20211030,2호선,왕십리(성동구청),13323,11717,20211102,,,,,,,
20211030,2호선,상왕십리,10168,9617,20211102,,,,,,,
20211030,2호선,신당,10865,11274,20211102,,,,,,,
20211030,2호선,동대문역사문화공원(DDP),9975,11320,20211102,,,,,,,
20211030,2호선,을지로4가,7271,7616,20211102,,,,,,,
20211030,2호선,을지로3가,11308,11035,20211102,,,,,,,
20211030,2호선,을지로입구,19848,19738,20211102,,,,,,,
20211030,2호선,시청,9595,8924,20211102,,,,,,,
20211031,2호선,용두(동대문구청),1121,1137,20211103,,,,,,,
20211031,2호선,신정네거리,5182,5336,20211103,,,,,,,
20211031,2호선,양천구청,3414,3488,20211103,,,,,,,
20211031,2호선,도림천,435,459,20211103,,,,,,,
20211031,2호선,신설동,2948,3028,20211103,,,,,,,
20211031,2호선,신답,745,801,20211103,,,,,,,
20211031,2호선,용답,1704,1790,20211103,,,,,,,
20211031,2호선,충정로(경기대입구),3796,4097,20211103,,,,,,,
20211031,2호선,아현,5125,5290,20211103,,,,,,,
20211031,2호선,이대,7190,7806,20211103,,,,,,,
20211031,2호선,신촌,21883,21438,20211103,,,,,,,
20211031,2호선,홍대입구,51690,51428,20211103,,,,,,,
20211031,2호선,합정,20553,21506,20211103,,,,,,,
20211031,2호선,당산,9163,9788,20211103,,,,,,,
20211031,2호선,영등포구청,8538,8961,20211103,,,,,,,
20211031,2호선,문래,8408,8728,20211103,,,,,,,
20211031,2호선,신도림,28880,29664,20211103,,,,,,,
20211031,2호선,대림(구로구청),14736,15019,20211103,,,,,,,
20211031,2호선,구로디지털단지,23613,23126,20211103,,,,,,,
20211031,2호선,신대방,14973,14883,20211103,,,,,,,
20211031,2호선,신림,36634,36238,20211103,,,,,,,
20211031,2호선,봉천,11985,11684,20211103,,,,,,,
20211031,2호선,서울대입구(관악구청),27414,28535,20211103,,,,,,,
20211031,2호선,낙성대(강감찬),15638,16186,20211103,,,,,,,
20211031,2호선,사당,21870,24310,20211103,,,,,,,
20211031,2호선,방배,6501,6957,20211103,,,,,,,
20211031,2호선,서초,9922,9291,20211103,,,,,,,
20211031,2호선,교대(법원.검찰청),10300,11338,20211103,,,,,,,
20211031,2호선,강남,35888,34675,20211103,,,,,,,
20211031,2호선,역삼,10909,12147,20211103,,,,,,,
20211031,2호선,선릉,13499,11539,20211103,,,,,,,
20211031,2호선,삼성(무역센터),19838,19529,20211103,,,,,,,
20211031,2호선,종합운동장,3706,3838,20211103,,,,,,,
20211031,2호선,잠실새내,10734,10969,20211103,,,,,,,
